"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"99495199999","2015-01-11","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.9","24","9999.9"," 0","1026.7","24","999.9"," 0","999.9"," 0","  9.2","24"," 14.0","999.9","  71.8","*","  67.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-12","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  70.9","24","9999.9"," 0","1023.7","24","999.9"," 0","999.9"," 0"," 10.1","24"," 14.0","999.9","  72.0","*","  69.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-13","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  67.5","24","9999.9"," 0","1020.0","24","999.9"," 0","999.9"," 0"," 12.3","24"," 29.9","999.9","  70.0","*","  64.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-14","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  64.6","24","9999.9"," 0","1019.1","24","999.9"," 0","999.9"," 0"," 18.5","24"," 22.9","999.9","  66.6","*","  61.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-15","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  61.1","24","9999.9"," 0","1019.5","24","999.9"," 0","999.9"," 0"," 17.4","24"," 22.0","999.9","  64.0","*","  59.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-16","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  57.7","24","9999.9"," 0","1019.2","24","999.9"," 0","999.9"," 0"," 15.4","24"," 22.0","999.9","  59.9","*","  55.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-17","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  60.9","24","9999.9"," 0","1021.5","24","999.9"," 0","999.9"," 0"," 11.1","24"," 21.0","999.9","  68.5","*","  54.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-18","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  64.5","24","9999.9"," 0","1020.1","24","999.9"," 0","999.9"," 0","  7.1","24"," 12.0","999.9","  67.6","*","  60.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-19","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  59.8","24","9999.9"," 0","1021.8","24","999.9"," 0","999.9"," 0","  8.7","24"," 17.1","999.9","  63.9","*","  54.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-20","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  62.3","24","9999.9"," 0","1019.5","24","999.9"," 0","999.9"," 0","  4.4","24","  8.9","999.9","  65.5","*","  59.5","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-21","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  63.5","24","9999.9"," 0","1018.1","24","999.9"," 0","999.9"," 0","  4.6","24","  9.9","999.9","  66.7","*","  60.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-22","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  67.7","24","9999.9"," 0","1021.3","24","999.9"," 0","999.9"," 0","  5.5","24","  8.9","999.9","  70.3","*","  64.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-23","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.0","24","9999.9"," 0","1019.6","24","999.9"," 0","999.9"," 0"," 11.8","24"," 17.1","999.9","  70.3","*","  68.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-24","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  68.8","24","9999.9"," 0","1013.2","24","999.9"," 0","999.9"," 0"," 15.8","24"," 21.0","999.9","  72.3","*","  62.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-25","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  53.7","24","9999.9"," 0","1017.4","24","999.9"," 0","999.9"," 0","  7.8","24"," 14.0","999.9","  59.7","*","  48.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-26","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  59.7","24","9999.9"," 0","1013.4","24","999.9"," 0","999.9"," 0"," 11.2","24"," 19.0","999.9","  66.0","*","  55.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-27","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  54.9","24","9999.9"," 0","1015.3","24","999.9"," 0","999.9"," 0"," 11.2","24"," 15.0","999.9","  65.1","*","  46.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-28","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  55.2","24","9999.9"," 0","1019.9","24","999.9"," 0","999.9"," 0"," 13.4","24"," 20.0","999.9","  62.6","*","  48.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-29","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  61.4","24","9999.9"," 0","1024.6","24","999.9"," 0","999.9"," 0"," 10.7","24"," 21.0","999.9","  65.1","*","  55.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-30","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  61.4","24","9999.9"," 0","1023.0","24","999.9"," 0","999.9"," 0","  5.8","24"," 12.0","999.9","  70.3","*","  53.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-01-31","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  63.1","24","9999.9"," 0","1023.8","24","999.9"," 0","999.9"," 0"," 14.6","24"," 19.0","999.9","  64.8","*","  54.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-01","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.6","24","9999.9"," 0","1024.1","24","999.9"," 0","999.9"," 0"," 11.9","24"," 17.1","999.9","  66.4","*","  64.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-02","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  67.4","24","9999.9"," 0","1017.0","24","999.9"," 0","999.9"," 0"," 11.6","24"," 21.0","999.9","  76.1","*","  61.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-03","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  58.7","24","9999.9"," 0","1021.4","24","999.9"," 0","999.9"," 0"," 14.1","24"," 21.0","999.9","  68.0","*","  50.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-04","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  66.6","24","9999.9"," 0","1022.2","24","999.9"," 0","999.9"," 0","  8.3","24"," 13.0","999.9","  67.8","*","  63.5","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-05","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.2","24","9999.9"," 0","1014.7","24","999.9"," 0","999.9"," 0"," 10.7","24"," 24.1","999.9","  68.5","*","  59.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-06","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  61.2","24","9999.9"," 0","1020.9","24","999.9"," 0","999.9"," 0"," 20.9","24"," 25.1","999.9","  64.4","*","  57.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-07","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  64.7","24","9999.9"," 0","1024.4","24","999.9"," 0","999.9"," 0"," 10.0","24"," 21.0","999.9","  65.8","*","  61.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-08","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.1","24","9999.9"," 0","1022.0","24","999.9"," 0","999.9"," 0","  5.4","24","  9.9","999.9","  67.1","*","  60.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-09","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  63.9","24","9999.9"," 0","1014.8","24","999.9"," 0","999.9"," 0","  5.6","24"," 15.0","999.9","  66.9","*","  59.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-10","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  62.2","24","9999.9"," 0","1007.4","24","999.9"," 0","999.9"," 0"," 13.3","24"," 21.0","999.9","  66.0","*","  58.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-11","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  57.3","24","9999.9"," 0","1014.3","24","999.9"," 0","999.9"," 0"," 15.8","24"," 22.9","999.9","  60.6","*","  51.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-12","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  60.7","24","9999.9"," 0","1018.6","24","999.9"," 0","999.9"," 0","  8.0","24"," 15.0","999.9","  68.4","*","  50.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-13","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  57.4","24","9999.9"," 0","1019.7","24","999.9"," 0","999.9"," 0"," 12.0","24"," 20.0","999.9","  64.6","*","  53.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-14","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  51.8","24","9999.9"," 0","1022.4","24","999.9"," 0","999.9"," 0"," 11.8","24"," 18.1","999.9","  60.1","*","  45.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-15","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  56.5","24","9999.9"," 0","1021.9","24","999.9"," 0","999.9"," 0"," 10.6","24"," 14.0","999.9","  63.1","*","  50.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-16","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  64.0","24","9999.9"," 0","1021.9","24","999.9"," 0","999.9"," 0","  9.3","24"," 15.0","999.9","  65.1","*","  61.5","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-17","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  68.6","24","9999.9"," 0","1014.1","24","999.9"," 0","999.9"," 0"," 13.1","24"," 18.1","999.9","  77.9","*","  62.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-18","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  59.3","24","9999.9"," 0","1015.8","24","999.9"," 0","999.9"," 0"," 10.9","24"," 17.1","999.9","  73.0","*","  52.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-19","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  47.8","24","9999.9"," 0","1023.4","24","999.9"," 0","999.9"," 0"," 14.6","24"," 22.0","999.9","  56.8","*","  42.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-20","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  45.2","24","9999.9"," 0","1027.8","24","999.9"," 0","999.9"," 0"," 12.7","24"," 15.0","999.9","  52.9","*","  38.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-21","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  61.5","24","9999.9"," 0","1027.0","24","999.9"," 0","999.9"," 0"," 13.3","24"," 17.1","999.9","  65.5","*","  53.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-22","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.2","24","9999.9"," 0","1023.5","24","999.9"," 0","999.9"," 0","  7.1","24"," 13.0","999.9","  68.0","*","  63.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-23","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.7","24","9999.9"," 0","1022.1","24","999.9"," 0","999.9"," 0","  5.7","24","  9.9","999.9","  78.6","*","  64.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-24","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.4","24","9999.9"," 0","1018.2","24","999.9"," 0","999.9"," 0","  6.3","24"," 11.1","999.9","  77.2","*","  63.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-25","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.9","24","9999.9"," 0","1014.1","24","999.9"," 0","999.9"," 0","  5.7","24"," 15.9","999.9","  70.5","*","  63.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-26","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.7","24","9999.9"," 0","1010.1","24","999.9"," 0","999.9"," 0"," 11.8","24"," 19.0","999.9","  73.4","*","  64.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-27","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  60.3","24","9999.9"," 0","1019.4","24","999.9"," 0","999.9"," 0"," 19.4","24"," 26.0","999.9","  64.8","*","  57.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-02-28","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  66.6","24","9999.9"," 0","1025.0","24","999.9"," 0","999.9"," 0"," 15.1","24"," 22.0","999.9","  69.3","*","  60.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-01","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  68.8","24","9999.9"," 0","1027.5","24","999.9"," 0","999.9"," 0"," 10.4","24"," 18.1","999.9","  69.8","*","  68.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-02","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  65.5","24","9999.9"," 0","1026.4","24","999.9"," 0","999.9"," 0","  7.3","24"," 12.0","999.9","  69.6","*","  61.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-03","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  68.3","24","9999.9"," 0","1023.8","24","999.9"," 0","999.9"," 0","  4.9","24","  8.9","999.9","  72.0","*","  64.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-04","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  71.4","24","9999.9"," 0","1021.5","24","999.9"," 0","999.9"," 0","  8.5","24"," 15.0","999.9","  72.7","*","  69.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-05","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.2","24","9999.9"," 0","1019.8","24","999.9"," 0","999.9"," 0"," 12.6","24"," 15.0","999.9","  82.8","*","  70.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-06","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  70.0","24","9999.9"," 0","1021.9","24","999.9"," 0","999.9"," 0","  9.1","24"," 24.1","999.9","  77.4","*","  64.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-07","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  62.4","24","9999.9"," 0","1024.9","24","999.9"," 0","999.9"," 0"," 21.3","24"," 27.0","999.9","  65.7","*","  59.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-08","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  68.6","24","9999.9"," 0","1024.9","24","999.9"," 0","999.9"," 0"," 12.2","24"," 17.1","999.9","  69.6","*","  66.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-09","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  71.0","24","9999.9"," 0","1022.7","24","999.9"," 0","999.9"," 0","  8.3","24"," 11.1","999.9","  73.2","*","  69.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-10","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.4","24","9999.9"," 0","1022.0","24","999.9"," 0","999.9"," 0"," 10.1","24"," 13.0","999.9","  74.5","*","  72.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-11","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.3","24","9999.9"," 0","1022.2","24","999.9"," 0","999.9"," 0"," 11.0","24"," 15.0","999.9","  75.2","*","  73.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-12","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.5","24","9999.9"," 0","1023.0","24","999.9"," 0","999.9"," 0","  8.5","24"," 13.0","999.9","  75.6","*","  72.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-13","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.9","24","9999.9"," 0","1023.0","24","999.9"," 0","999.9"," 0"," 15.7","24"," 19.0","999.9","  75.6","*","  74.5","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-14","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.7","23","9999.9"," 0","1021.0","23","999.9"," 0","999.9"," 0"," 16.1","23"," 18.1","999.9","  75.9","*","  73.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-15","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.5","24","9999.9"," 0","1020.7","24","999.9"," 0","999.9"," 0","  7.8","24"," 18.1","999.9","  75.2","*","  71.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-16","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.7","24","9999.9"," 0","1021.3","24","999.9"," 0","999.9"," 0","  7.9","24"," 11.1","999.9","  74.7","*","  72.0","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-17","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.3","24","9999.9"," 0","1018.6","24","999.9"," 0","999.9"," 0","  7.5","24"," 12.0","999.9","  79.5","*","  69.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-18","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  70.9","24","9999.9"," 0","1015.5","24","999.9"," 0","999.9"," 0","  7.1","24","  9.9","999.9","  76.8","*","  66.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-19","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.5","24","9999.9"," 0","1017.1","24","999.9"," 0","999.9"," 0","  5.2","24"," 12.0","999.9","  77.2","*","  70.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-20","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.9","24","9999.9"," 0","1018.1","24","999.9"," 0","999.9"," 0","  6.1","24"," 12.0","999.9","  76.5","*","  69.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-21","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.1","24","9999.9"," 0","1018.5","24","999.9"," 0","999.9"," 0","  6.4","24","  9.9","999.9","  75.6","*","  69.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-22","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.1","24","9999.9"," 0","1016.6","24","999.9"," 0","999.9"," 0","  6.5","24"," 13.0","999.9","  76.8","*","  70.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-23","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  72.1","24","9999.9"," 0","1014.4","24","999.9"," 0","999.9"," 0","  7.6","24","  9.9","999.9","  80.6","*","  68.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-24","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.3","24","9999.9"," 0","1016.8","24","999.9"," 0","999.9"," 0","  7.9","24"," 13.0","999.9","  71.8","*","  66.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-25","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  67.2","24","9999.9"," 0","1019.7","24","999.9"," 0","999.9"," 0","  9.6","24"," 12.0","999.9","  70.9","*","  65.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-26","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  74.2","24","9999.9"," 0","1017.6","24","999.9"," 0","999.9"," 0","  7.6","24"," 18.1","999.9","  79.2","*","  71.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-27","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.4","24","9999.9"," 0","1012.5","24","999.9"," 0","999.9"," 0"," 10.6","24"," 18.1","999.9","  79.9","*","  68.4","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-28","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  62.8","24","9999.9"," 0","1017.8","24","999.9"," 0","999.9"," 0"," 13.5","24"," 19.0","999.9","  68.0","*","  56.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-29","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  60.2","24","9999.9"," 0","1025.3","24","999.9"," 0","999.9"," 0"," 11.7","24"," 17.1","999.9","  65.1","*","  55.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-30","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  63.3","24","9999.9"," 0","1025.5","24","999.9"," 0","999.9"," 0","  6.3","24"," 13.0","999.9","  68.0","*","  57.9","*"," 0.00","I","999.9","000000"
"99495199999","2015-03-31","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  66.7","24","9999.9"," 0","1021.5","24","999.9"," 0","999.9"," 0","  6.9","24"," 13.0","999.9","  72.5","*","  61.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-01","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  69.6","24","9999.9"," 0","1019.9","24","999.9"," 0","999.9"," 0","  7.9","24"," 13.0","999.9","  75.0","*","  61.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-02","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  71.9","24","9999.9"," 0","1021.8","24","999.9"," 0","999.9"," 0","  6.7","24"," 12.0","999.9","  75.4","*","  67.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-03","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.7","24","9999.9"," 0","1022.0","24","999.9"," 0","999.9"," 0","  7.9","24"," 12.0","999.9","  75.4","*","  69.1","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-04","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.4","24","9999.9"," 0","1019.8","24","999.9"," 0","999.9"," 0","  8.4","24"," 15.0","999.9","  78.1","*","  67.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-05","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.4","24","9999.9"," 0","1019.6","24","999.9"," 0","999.9"," 0","  8.0","24"," 15.9","999.9","  75.9","*","  69.6","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-06","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  73.2","24","9999.9"," 0","1021.3","24","999.9"," 0","999.9"," 0"," 10.5","24"," 18.1","999.9","  75.9","*","  69.3","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-07","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  75.3","24","9999.9"," 0","1022.0","24","999.9"," 0","999.9"," 0"," 10.5","24"," 14.0","999.9","  75.9","*","  73.8","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-08","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  75.6","24","9999.9"," 0","1021.6","24","999.9"," 0","999.9"," 0","  8.9","24"," 11.1","999.9","  76.3","*","  75.2","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-09","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  75.5","24","9999.9"," 0","1021.1","24","999.9"," 0","999.9"," 0"," 10.3","24"," 13.0","999.9","  76.5","*","  74.7","*"," 0.00","I","999.9","000000"
"99495199999","2015-04-10","27.862","-80.445","10.0","SEBASTIAN INLET STATE PARK, FL US","  76.1","24","9999.9"," 0","1020.5","24","999.9"," 0","999.9"," 0"," 12.8","24"," 15.0","999.9","  77.2","*","  75.4","*"," 0.00","I","999.9","000000"
